text,language,label
наебнулся,ru,insult
 пососи ми яйчелы,ru,insult
болван,ru,insult
черножепый,ru,insult
еб твою мать,ru,insult
овца,ru,insult
нахуяриться,ru,insult
остоебал,ru,insult
пиздецкое,ru,insult
ёбаная сука,ru,insult
отсоси потом проси,ru,insult
как мухи на говно,ru,insult
коза,ru,insult
одень,ru,insult
феменизм,ru,insult
алкаш,ru,insult
пизда,ru,insult
пондостания,ru,insult
уебался,ru,insult
хесосо,ru,insult
маза факер,ru,insult
пасть,ru,insult
опущеный,ru,insult
деревянный,ru,insult
ебанул,ru,insult
ахуй,ru,insult
блядь,ru,insult
чурка,ru,insult
пиздодушие,ru,insult
объебали,ru,insult
пердун старый,ru,insult
пьянь,ru,insult
пиздецкий,ru,insult
пиздопляска,ru,insult
глупизди,ru,insult
оберблядь,ru,insult
соси писос,ru,insult
ёб,ru,insult
спиздила,ru,insult
оскотоёбился,ru,insult
хуевина,ru,insult
блядистость,ru,insult
пендос,ru,insult
пиздабол,ru,insult
козлоёбина,ru,insult
изъебнуться,ru,insult
лох,ru,insult
трах,ru,insult
убью,ru,insult
мамку,ru,insult
соси хуй,ru,insult
ленивая жопа,ru,insult
подпиздывает,ru,insult
кресты,ru,insult
некрофил,ru,insult
пендостан,ru,insult
мудачье,ru,insult
мудак,ru,insult
скотоёбина,ru,insult
нигретов,ru,insult
нет яиц,ru,insult
жидоёбские,ru,insult
забить хуй,ru,insult
насрать,ru,insult
свинья,ru,insult
стояк,ru,insult
убъю,ru,insult
дувушка по вызову,ru,insult
ботаник,ru,insult
разъебали,ru,insult
спиздил,ru,insult
козлоёб,ru,insult
бурда,ru,insult
наркоту,ru,insult
хуй на нее,ru,insult
член тебе в рот,ru,insult
рак,ru,insult
бля,ru,insult
сосать,ru,insult
завали ебало,ru,insult
писос,ru,insult
промежность,ru,insult
соска,ru,insult
хуй тебе,ru,insult
пиздоёбищность,ru,insult
обосцыш,ru,insult
ебало,ru,insult
дрянной,ru,insult
да хуй его не возьмёт,ru,insult
сосунок,ru,insult
заебать,ru,insult
падла,ru,insult
бляхомудия,ru,insult
завали рот,ru,insult
уебалась,ru,insult
подзалупный,ru,insult
мондавошки,ru,insult
в жопу,ru,insult
шестерка,ru,insult
срать на тебя,ru,insult
ебанат вонючий,ru,insult
уёбище,ru,insult
жидоёб,ru,insult
нига,ru,insult
предатель,ru,insult
хуй моржерый,ru,insult
ебёт в рот и в жопу,ru,insult
шут гороховый,ru,insult
подофил,ru,insult
лолита,ru,insult
пендостания,ru,insult
пиздуй,ru,insult
не хначь,ru,insult
высший пиздец,ru,insult
долбаеб,ru,insult
пиздун,ru,insult
алкашная,ru,insult
мошонка,ru,insult
малоебущий,ru,insult
слон,ru,insult
распиздошить,ru,insult
трепездон,ru,insult
чухмен,ru,insult
доебался,ru,insult
ебаная блядь,ru,insult
пидорас,ru,insult
пиздобрат,ru,insult
подпиздываеть,ru,insult
да ебал я,ru,insult
нахуя,ru,insult
черт,ru,insult
баба яга,ru,insult
соси член,ru,insult
прокаженный,ru,insult
козлоёбище,ru,insult
уебаться,ru,insult
ебани,ru,insult
дурак несчастный,ru,insult
выебываться,ru,insult
пасть закрой,ru,insult
гандон,ru,insult
греблядь,ru,insult
заебали,ru,insult
ошибка природы,ru,insult
поебень,ru,insult
ты дурак,ru,insult
ёб твою мать,ru,insult
остоебала,ru,insult
остоебали,ru,insult
пиздецкая,ru,insult
пёзды,ru,insult
я твою мамку ебал,ru,insult
похуй,ru,insult
балван,ru,insult
ебаный карась,ru,insult
завали пасть,ru,insult
черт побери,ru,insult
дегенерат,ru,insult
азер,ru,insult
голоёбица,ru,insult
москали,ru,insult
у меня встал,ru,insult
пиздомания,ru,insult
гаишник,ru,insult
уебки,ru,insult
выёбываются,ru,insult
трепездонит,ru,insult
халявочник,ru,insult
исчезни,ru,insult
залупа коская,ru,insult
на хуй,ru,insult
секс,ru,insult
объебательство,ru,insult
сучьи сын,ru,insult
блоха,ru,insult
впиздячил,ru,insult
пердун,ru,insult
выебываешься,ru,insult
уёбищенски,ru,insult
факер,ru,insult
лабизаться,ru,insult
срачище,ru,insult
мордобой,ru,insult
окаченел,ru,insult
хуёво,ru,insult
хуйню нести,ru,insult
забил хуй,ru,insult
жук навозный,ru,insult
сучара,ru,insult
наротан,ru,insult
минет,ru,insult
я твою маму ебал,ru,insult
говносос,ru,insult
гадушник,ru,insult
шароёбится,ru,insult
халява,ru,insult
нигер,ru,insult
сучка,ru,insult
конченый,ru,insult
рачина,ru,insult
доебаться,ru,insult
наебашился,ru,insult
сосихуйский,ru,insult
ебать,ru,insult
головка от хуя,ru,insult
ведьма,ru,insult
крышка,ru,insult
крысеныш,ru,insult
пошел на хуй,ru,insult
пидоростан,ru,insult
заебись,ru,insult
ченый,ru,insult
засунь в жопу,ru,insult
конча,ru,insult
дубина,ru,insult
очкун,ru,insult
москаль,ru,insult
долбаебка,ru,insult
косоёбится,ru,insult
мондавошка,ru,insult
нимфоманка,ru,insult
ебанулась,ru,insult
подъёбка,ru,insult
жидоёбская,ru,insult
объебать,ru,insult
изъебнулась,ru,insult
трахал,ru,insult
наебщики,ru,insult
выёбываться,ru,insult
иди нахуй,ru,insult
косячок,ru,insult
мамка,ru,insult
запад,ru,insult
херотень,ru,insult
даун,ru,insult
бля буду,ru,insult
жопу порву маргала выкалю,ru,insult
"ну все, тебе пизда",ru,insult
хуй,ru,insult
дуб дубом,ru,insult
احتلام,ar,insult
اغتصاب,ar,insult
بز,ar,insult
بزاز,ar,insult
بظر,ar,insult
بيضان,ar,insult
تمص,ar,insult
ثدي,ar,insult
جماع,ar,insult
حلمة,ar,insult
خنثي,ar,insult
خول,ar,insult
زب,ar,insult
سحاق,ar,insult
سحاقية,ar,insult
سكس,ar,insult
شاذ,ar,insult
شرج,ar,insult
شرموطة,ar,insult
شهوة,ar,insult
طيز,ar,insult
عاهرة,ar,insult
عرص,ar,insult
فرج,ar,insult
قحبة,ar,insult
قضيب,ar,insult
كس,ar,insult
لبوة,ar,insult
لحس,ar,insult
لعق,ar,insult
لواط,ar,insult
لوطي,ar,insult
مبادل,ar,insult
متناك,ar,insult
متناكة,ar,insult
مص,ar,insult
مفلقسة,ar,insult
نيك,ar,insult
bordel,cs,insult
buzna,cs,insult
chcanky,cs,insult
chuj,cs,insult
debil,cs,insult
do piče,cs,insult
do prdele,cs,insult
dršťka,cs,insult
držka,cs,insult
flundra,cs,insult
hajzl,cs,insult
hovno,cs,insult
jebat,cs,insult
kokot,cs,insult
kokotina,cs,insult
koňomrd,cs,insult
kunda,cs,insult
kurva,cs,insult
mamrd,cs,insult
mrdat,cs,insult
mrdka,cs,insult
mrdník,cs,insult
oslošoust,cs,insult
pizda,cs,insult
piča,cs,insult
prcat,cs,insult
prdel,cs,insult
prdelka,cs,insult
píchat,cs,insult
píčus,cs,insult
sračka,cs,insult
srát,cs,insult
vypíčenec,cs,insult
zkurvit,cs,insult
zkurvysyn,cs,insult
zmrd,cs,insult
čumět,cs,insult
čurák,cs,insult
šoustat,cs,insult
šulin,cs,insult
žrát,cs,insult
anus,da,insult
bøsserøv,da,insult
cock,da,insult
fisse,da,insult
fissehår,da,insult
fuck,da,insult
hestepik,da,insult
kussekryller,da,insult
lort,da,insult
luder,da,insult
pik,da,insult
pikhår,da,insult
pikslugeri,da,insult
piksutteri,da,insult
pis,da,insult
røv,da,insult
røvhul,da,insult
røvskæg,da,insult
røvspræke,da,insult
shit,da,insult
MILF,de,insult
analritter,de,insult
arsch,de,insult
arschficker,de,insult
arschgeige,de,insult
arschgesicht,de,insult
arschkriecher,de,insult
arschlecker,de,insult
arschloch,de,insult
bauerntrampel,de,insult
bimbo,de,insult
bonze,de,insult
bratze,de,insult
bumsen,de,insult
depp,de,insult
dildo,de,insult
drecksack,de,insult
drecksau,de,insult
dummkopf,de,insult
dumpfbacke,de,insult
dödel,de,insult
fick,de,insult
ficken,de,insult
flittchen,de,insult
fotze,de,insult
fratze,de,insult
hackfresse,de,insult
hornochse,de,insult
hure,de,insult
hurensohn,de,insult
idiot,de,insult
ische,de,insult
kackbratze,de,insult
kacke,de,insult
kacken,de,insult
kackwurst,de,insult
kampflesbe,de,insult
kanake,de,insult
kimme,de,insult
kotnascher,de,insult
luder,de,insult
lümmel,de,insult
morgenlatte,de,insult
mufti,de,insult
muschi,de,insult
möpse,de,insult
möse,de,insult
nackt,de,insult
neger,de,insult
nigger,de,insult
nippel,de,insult
notgeil,de,insult
nutte,de,insult
onanieren,de,insult
orgasmus,de,insult
penis,de,insult
penner,de,insult
pimmel,de,insult
pimpern,de,insult
pinkeln,de,insult
pissen,de,insult
pisser,de,insult
pissnelke,de,insult
popel,de,insult
poppen,de,insult
porno,de,insult
prolet,de,insult
reudig,de,insult
rosette,de,insult
schabracke,de,insult
scheiss,de,insult
scheisser,de,insult
scheiße,de,insult
schiesser,de,insult
schisser,de,insult
schlampe,de,insult
schnackeln,de,insult
schnepfe,de,insult
schwanzlutscher,de,insult
schwuchtel,de,insult
tittchen,de,insult
titte,de,insult
titten,de,insult
transe,de,insult
trottel,de,insult
tussi,de,insult
tölpel,de,insult
verpiss,de,insult
vollidiot,de,insult
vollpfosten,de,insult
vögeln,de,insult
weichei,de,insult
wichse,de,insult
wichsen,de,insult
wichser,de,insult
2 girls 1 cup,en,insult
2g1c,en,insult
4r5e,en,insult
5h1t,en,insult
5hit,en,insult
God,en,insult
a55,en,insult
a_s_s,en,insult
acrotomophilia,en,insult
alabama hot pocket,en,insult
alaskan pipeline,en,insult
anal,en,insult
anilingus,en,insult
anus,en,insult
apeshit,en,insult
ar5e,en,insult
arrse,en,insult
arse,en,insult
arsehole,en,insult
ass,en,insult
ass-fucker,en,insult
asses,en,insult
assfucker,en,insult
assfukka,en,insult
asshole,en,insult
assholes,en,insult
assmunch,en,insult
asswhole,en,insult
auto erotic,en,insult
autoerotic,en,insult
b!tch,en,insult
b00bs,en,insult
b17ch,en,insult
b1tch,en,insult
babeland,en,insult
baby batter,en,insult
baby juice,en,insult
ball gag,en,insult
ball gravy,en,insult
ball kicking,en,insult
ball licking,en,insult
ball sack,en,insult
ball sucking,en,insult
ballbag,en,insult
balls,en,insult
ballsack,en,insult
bangbros,en,insult
bangbus,en,insult
bareback,en,insult
barely legal,en,insult
barenaked,en,insult
bastard,en,insult
bastardo,en,insult
bastinado,en,insult
bbw,en,insult
bdsm,en,insult
beaner,en,insult
beaners,en,insult
beastial,en,insult
beastiality,en,insult
beaver,en,insult
beaver cleaver,en,insult
beaver lips,en,insult
beef curtain,en,insult
bellend,en,insult
bestial,en,insult
bestiality,en,insult
bi+ch,en,insult
biatch,en,insult
big black,en,insult
big breasts,en,insult
big knockers,en,insult
big tits,en,insult
bimbos,en,insult
bint,en,insult
birdlock,en,insult
bitch,en,insult
bitcher,en,insult
bitchers,en,insult
bitches,en,insult
bitchin,en,insult
bitching,en,insult
black cock,en,insult
blonde action,en,insult
blonde on blonde action,en,insult
bloodclaat,en,insult
bloody,en,insult
blow job,en,insult
blow your load,en,insult
blowjob,en,insult
blowjobs,en,insult
blue waffle,en,insult
blumpkin,en,insult
boiolas,en,insult
bollock,en,insult
bollocks,en,insult
bollok,en,insult
bondage,en,insult
boner,en,insult
boob,en,insult
boobs,en,insult
booobs,en,insult
boooobs,en,insult
booooobs,en,insult
booooooobs,en,insult
booty call,en,insult
breasts,en,insult
brown showers,en,insult
brunette action,en,insult
buceta,en,insult
bugger,en,insult
bukkake,en,insult
bulldyke,en,insult
bullet vibe,en,insult
bullshit,en,insult
bum,en,insult
bung hole,en,insult
bunghole,en,insult
bunny fucker,en,insult
busty,en,insult
butt,en,insult
buttcheeks,en,insult
butthole,en,insult
buttmuch,en,insult
buttplug,en,insult
c0ck,en,insult
c0cksucker,en,insult
camel toe,en,insult
camgirl,en,insult
camslut,en,insult
camwhore,en,insult
carpet muncher,en,insult
carpetmuncher,en,insult
cawk,en,insult
chink,en,insult
chink eyes,en,insult
chocolate rosebuds,en,insult
cialis,en,insult
cipa,en,insult
circlejerk,en,insult
cl1t,en,insult
cleveland steamer,en,insult
clit,en,insult
clitoris,en,insult
clits,en,insult
clover clamps,en,insult
clunge,en,insult
clusterfuck,en,insult
cnut,en,insult
cock,en,insult
cock-sucker,en,insult
cockface,en,insult
cockhead,en,insult
cockmunch,en,insult
cockmuncher,en,insult
cocks,en,insult
cocksuck,en,insult
cocksucked,en,insult
cocksucker,en,insult
cocksucking,en,insult
cocksucks,en,insult
cocksuka,en,insult
cocksukka,en,insult
cok,en,insult
cokmuncher,en,insult
coksucka,en,insult
coon,en,insult
coons,en,insult
coprolagnia,en,insult
coprophilia,en,insult
cornhole,en,insult
cox,en,insult
crap,en,insult
creampie,en,insult
cum,en,insult
cummer,en,insult
cumming,en,insult
cums,en,insult
cumshot,en,insult
cumshots,en,insult
cunilingus,en,insult
cunillingus,en,insult
cunnilingus,en,insult
cunt,en,insult
cuntlick,en,insult
cuntlicker,en,insult
cuntlicking,en,insult
cunts,en,insult
cyalis,en,insult
cyberfuc,en,insult
cyberfuck,en,insult
cyberfucked,en,insult
cyberfucker,en,insult
cyberfuckers,en,insult
cyberfucking,en,insult
d1ck,en,insult
damn,en,insult
darkie,en,insult
date rape,en,insult
daterape,en,insult
deep throat,en,insult
deepthroat,en,insult
dendrophilia,en,insult
dick,en,insult
dickhead,en,insult
dildo,en,insult
dildos,en,insult
dingleberries,en,insult
dingleberry,en,insult
dink,en,insult
dinks,en,insult
dirsa,en,insult
dirty pillows,en,insult
dirty sanchez,en,insult
dlck,en,insult
dog style,en,insult
dog-fucker,en,insult
doggie style,en,insult
doggiestyle,en,insult
doggin,en,insult
dogging,en,insult
doggy style,en,insult
doggystyle,en,insult
dolcett,en,insult
domination,en,insult
dominatrix,en,insult
dommes,en,insult
donkey punch,en,insult
donkeyribber,en,insult
doosh,en,insult
double dong,en,insult
double penetration,en,insult
dp action,en,insult
dry hump,en,insult
duche,en,insult
dvda,en,insult
dyke,en,insult
eat my ass,en,insult
ecchi,en,insult
ejaculate,en,insult
ejaculated,en,insult
ejaculates,en,insult
ejaculating,en,insult
ejaculatings,en,insult
ejaculation,en,insult
ejakulate,en,insult
erotic,en,insult
erotism,en,insult
escort,en,insult
eunuch,en,insult
f u c k,en,insult
f u c k e r,en,insult
f4nny,en,insult
f_u_c_k,en,insult
fag,en,insult
fagging,en,insult
faggitt,en,insult
faggot,en,insult
faggs,en,insult
fagot,en,insult
fagots,en,insult
fags,en,insult
fanny,en,insult
fannyflaps,en,insult
fannyfucker,en,insult
fanyy,en,insult
fatass,en,insult
fcuk,en,insult
fcuker,en,insult
fcuking,en,insult
fecal,en,insult
feck,en,insult
fecker,en,insult
felch,en,insult
felching,en,insult
fellate,en,insult
fellatio,en,insult
feltch,en,insult
female squirting,en,insult
femdom,en,insult
figging,en,insult
fingerbang,en,insult
fingerfuck,en,insult
fingerfucked,en,insult
fingerfucker,en,insult
fingerfuckers,en,insult
fingerfucking,en,insult
fingerfucks,en,insult
fingering,en,insult
fistfuck,en,insult
fistfucked,en,insult
fistfucker,en,insult
fistfuckers,en,insult
fistfucking,en,insult
fistfuckings,en,insult
fistfucks,en,insult
fisting,en,insult
flange,en,insult
flap,en,insult
fook,en,insult
fooker,en,insult
foot fetish,en,insult
footjob,en,insult
frotting,en,insult
fuck,en,insult
fuck buttons,en,insult
fucka,en,insult
fucked,en,insult
fucker,en,insult
fuckers,en,insult
fuckhead,en,insult
fuckheads,en,insult
fuckin,en,insult
fucking,en,insult
fuckings,en,insult
fuckingshitmotherfucker,en,insult
fuckme,en,insult
fucks,en,insult
fucktards,en,insult
fuckwhit,en,insult
fuckwit,en,insult
fudge packer,en,insult
fudgepacker,en,insult
fuk,en,insult
fuker,en,insult
fukker,en,insult
fukkin,en,insult
fuks,en,insult
fukwhit,en,insult
fukwit,en,insult
fur fag,en,insult
furfag,en,insult
futanari,en,insult
fux,en,insult
fux0r,en,insult
g-spot,en,insult
gang bang,en,insult
gangbang,en,insult
gangbanged,en,insult
gangbangs,en,insult
gash,en,insult
gay sex,en,insult
gaylord,en,insult
gaysex,en,insult
genitals,en,insult
giant cock,en,insult
girl on,en,insult
girl on top,en,insult
girls gone wild,en,insult
goatcx,en,insult
goatse,en,insult
god damn,en,insult
god-dam,en,insult
god-damned,en,insult
goddam,en,insult
