text,label
chi 45min wana kantfraj wkangol ach had l9lawi,1
chikha is just an old word for 9a7ba,1
chikha mafia 9etli li yehdr maek 9olo 9wd,1
chinhar ghanmout bl cringe,0
chips ki zebi en plus,1
chkatdir hna khassek tkon fl cours ya zamel,1
chkon ana w ach kandir hna,0
chkon had pedri d zeb,1
chkon hada hahaha,0
chkon nta ya zebi,1
chkoun 7na,0
chkoun li batbi3 l3oudriya dyalha ndeber liha 3la chi sa3oudi mghender,1
chkoun m3aya li 7wak a weld l9a7ba,1
chkoun tina,0
الشناوا عندهوم صغير هه,1
chkoune ya zebi li ma7abouch dekhla ta3 boita,1
chnawa wach la naytek al 9lawi wa chouf fe ratrap wlh ta ratji casa dkhol m3aya be rab,1
chni kat9ol al 3ayl,0
chniwla layn3el tabon mok,1
chniwla safi d7eka chwia wa daba layn3el tabon mon dial bsse7 khlini n3ess,1
chno bghit mn 3andi,0
chno bghiti daba,0
chno bghiti t9ol daba aa,0
chno daba maghan9rawch had l3am wla kifach,0
chno had chi akhoti,0
chno smit dak l9a7ba li sr9at lia 10 dhs dak lmerra hahahaha,1
chnou houma les autres initiatives,0
choof a zebi mehdi nimporte qui,1
cht7eb 3and zebi enti,1
chta3ref men zebi,1
chti l3eyn daba a zebi,1
chu bien dacor mais si jviens cch juste labagar je regarde baki zebi,1
chui sous liste noire ou koi zebi depuis le 1er confinement g pas eu une seule affaire conjugale,1
cj dyal san andreas kon kan mra hh,0
ckoi cette chaleur zebi,1
clair tes un zebi *فرح*,1
comment b7al zebi morocco is not like before *شخص تغطيه الوجه باليد* *رمز تعبيري معدل اربعه*  *علامه الذكور* ,1
comment chui hype par zrouki boudaoui zebi,1
comment dormir avec cette ptn de chaleur il fait trop chaud zebi,1
comment elle fait rentrer 30 de course dans 2 chariots déjà *تنهد*,0
comment elle m’a foutu la mort zebi,1
comment il fait chaud zebi,1
comment j’ai trop envie de déménager à marseille zebi c’est incroyable,1
comment j’ai vraiment pas de vie avec ce taf zebi,1
comment jai pu devenir pote avec ça zebi,1
comment je bronze vite zebi,1
comment je parle zebi,1
comment je ressemble à rien sans barbe zebi jsui une arnaque enft,1
comment je suis en roue libre zebi,1
cool yalla 9wd,1
copyright azbi,1
corona tnik,1
correcteur zebi,1
corrige moi gentiment au lieu de faire le gars connard,1
côte à 850 zebi,1
cou zebi,1
coupez moi les titis jpp zebi,1
courage à tous les d4 vous allez être médecins zebi *قلب* ,1
courana tah zebi frere c bon nique ta mere corane eh zebi frere,1
courbatures de 3j ca part pas zebi,1
courez zebi courez,1
coute chere zebi,1
cover cquz tu veux zebi mais pas butter roh nan,1
covoit sans clim zebi on dirait je m’entraîne pour aller sur mars,1
cplc elie follow back zebi pk t comme ca,1
cque jss entrain de faire *خوفا* *خوفا* zebi skinny de quoi *وجه مع الحاجب المرفوع* *وجه مع مونوكل* *interrobang*  oh la vie dma mere t’as un de ces corps *مسح* *مسح*,1
cqui moha et cqui yanis zebi,1
crampes au mollet bordel comment ça casse les couilles,1
crie pas zebi,1
crie plus fort zebi on tentend pas assez,1
crie sur insta en vocal zebi ta voix me fait bander,1
crois moi zebi,1
crush ko si zebi,1
csgo vrmt un jeu de merde jgagne 90 en ranked et upgrade pas zebi alors que ça fait 100 ans j’ai le même grade,1
cst mes contours habituels zebi,1
ct un prank sa video zebi,1
ct une vanne,0
ćuti tu ne lupaj tebi su sve boje omiljene,1
cv le tap in divination,0
cyrus mais quel connard ce type srx,1
d’accord mais tu les trouves ou zebi pq t’insulte,1
d’accord pute,1
d’aprem cette semaine zebi *وجه يتثاءب*,1
d3iw m3aya to have a productive day,0
d7ek a zebi d7ek,1
daba 3lach ils vont sortir une partie 3 de lupin sf baraka khliw la fin zwina h,0
daba dwiti azbi,1
daba ghay koune eriksson ba9i msony,0
dak kheyna ghir mgheti wednih bl casque,0
dak khona tferrej bzaf aljazeera wla kayhder ghir 3la politics,0
dak zebi m9awda 3lih hahaha,1
dans 1 mois c’est le grand jour zebi,1
dans 3 mois je vis seul zebi,1
dans 6 mois jpars en vacances zebi,1
dans la forêt profonde,0
dans la jungle zebi nan sah jhabite dans la campagne y a des vaches y a des paysans partout,1
dans la tête du gamin de 3 ans,0
dans la tete ste musique zebi,1
dans le ter zebi le ter,1
dans lupin y’a que 5 épisode ah nique zebi,1
dans mes veines *محقنه*,0
dans mon dos je suis un clando zebi,1
dans quoi je m’embarque zebi,1
dans tout les cas la douche du matin sans ca tes pas vrmt reveillé sah,0
dans un mois et demi j’ai mon gros fiak dans un maillot de bain putain pas prête du tout zebi,1
dans un mois j’ai 20 ans zebi,1
dar 3e9li f 9e7bat dekhlou l twitter bsbab lmalal d l confinementits my bad,1
darija dayra ki zebi,1
darija was never compatible with sex,0
depuis 2011 zebi en plus c’était 40 pour le maroc,1
depuis 2014 zebi,1
depuis 23 ans y’a une vague de mecs qui font les fans de foot alors que ces fdp supportent que les équipes blindé zebi,1
depuis c’matin j’train 4 doigts mais jrrv pas zebi c’trop compliqué,1
depuis hier j’ai la rétine de l’œil qui saute zebi,1
depuis hier j’ai mal o ventre zebi je mange plus curry de tt ma vie,1
depuis quand tas autant javais même pas vu zebi,1
depuis que enzo a remis mada dans la gova j’suis de nouveau matrixé par le son zebi,1
depuis quon ma traité de salope la semaine dernière je trouve ça vachement valorisant *مرتاح*,1
depuis tout à l’heure je porte mon short à l’envers zebi quel plouc,1
derbini bchi bzola tanskhf 3afak,1
des algériens qui font que pleurer au sol zebi,1
des animaux,0
des bobs zebi jsp ecrire,1
des câlins toute la nuit zebi j’ai demandé un remboursement de mon ppv *شخص تغطيه الوجه باليد* *رمز تعبيري معدل اربعه*  *علامه الذكور* ,1
des cheveux blancs zebi,1
des couilles en vibranium,1
des derniers de la classe zebi,1
des fdp de khawatistes suseuses ces zwamel,1
des fois jme demande je trouvais linspiration où pour mes wix comment elle fait cléo zebi,1
des jour la routine de la vie ça me donne envie de give up zebi,1
des loupes zebi,1
des pâtes zebi,1
des patrick zebi,1
des sangsues zebi *فرح* *فرح*,1
deseadme suerte,0
désinstalle lappareilphoto zebi,1
développe zebi,1
développe zebi ça sert à quoi dme dire que jsuis con,1
dexter is coming back al9lawi im gagging,1
did i just lose everything i queued yes fuck it ghantmezek rasi 9awdou,1
die haben 187 geschrieben *صرخه*,0
dik bnt l97ba llour katgoul y3ni s3iib a zbbi wach katfkkri btrmtk,1
dik la mission dyal drone wa9ila 7it kaygolo 3liha s3iba,0
dik temporairement bayna khayba ara 3liha chi compte jdid,0
dimitry payet nous fait une rechute zébi *شخص تغطيه الوجه باليد*  *علامه الذكور*  *شخص تغطيه الوجه باليد*  *علامه الذكور*  *شخص تغطيه الوجه باليد*  *علامه الذكور*  *شخص تغطيه الوجه باليد*  *علامه الذكور*  iil fini lentraînement il commande son grec aérien,0
din rab el cha3b lemnayek mta3 zboub ras zebi,1
dingue zebi,1
diro parfum o dwcho ra sahd a zebi,1
dis bien j’étais folle de aron zebi ca a glow down la,1
dis lui que tu l’aimes,0
dis pas ca zebi,1
dit lui il me débloque zebi,1
dit moi zebi,1
dit toi il sest fait niker mdr sa la taper au marteau la video elle a tourner partout sur twitter,1
dit zebi,1
dites a orlia de dire plus souvent zebi *تنهد*,1
dites moi vous avez écouté la nouvelle frappe de venom zebi,1
djcjdjjzzn zebi dommage,1
djinn amoureux zebi tu le trompes,1
djoko domine il va gagner zebi,1
djoko zebi,1
djoko zebi concentre toi,1
djokovic a été monstrueux zebi,1
djokovic va te faire foutre,1
dla viande zebi jveux manger dla chair,1
doaofoxozpap dis ou je t’étripe nan,0
dok njimat li kayb9aw yt7erko fl wer9a d 200dh appreciation tweet,0
dok nsowerlk zebi *الحراره*,1
dommage pour gasly zebi,1
dommage zebi,1
donc demain zebi encore salle *وجه باكي*,1
donc là george le sine est mort cest le seul compte tik tok que je suis zebi jsuis triste,1
donc là je suis bloqué à gare de lyon zebi y’a pas de b ni de d *جمجمه*,1
donc là macron va grai avec karim zebi,1
donc maintenant suffit dêtre twittos pour avoir le matos que lon souhaite et devenir streamer,0
doncic 22 ans a zebi 22 ans,1
doncic ce qu’il fait la zebi,1
donne le moi zebi,1
donne un peut zebi,1
donner moi quelques choses je suis obsédée par jimin je vois que lui zebi,1
donnez des conseils pr le trou dans mon bouc svp c pa possible zebi,1
donnez moi les 300 mutus zebi jss cool,1
donnez un lien si c’est aps fini zebi,1
dont fall for it zebi are scammers,1
dossier plié mtn c le diapo zebi,1
dou lmp est libérale,0
douche zebi,1
drahem wel 97ab *تنهد* *تنهد*,1
drari hani hazz zebi w kharej tta diro chi groupchat wla chi 9lwa ra chowhtoni m3a 3ibad lah,1
drebtilha l7ssab aweld lqhba,1
drip zebi,1
dsl jétais entrain de tilt je joue avec un abrutis fini zebi,1
dsl sophia mais la je suis obligé zebi,1
du coup j’ai dis ça pour rien zebi,1
du coup je commence demain zebi,1
du foot zebi,1
du ghalta sghira mais ce que va putain même zebi nose pas faire ta faute,1
du snuff movie pour certain parfois tiré dimages darchives,0
ducking mdr,0
ducoup je go le préco edition gold zebi *حسنا* *رمز تعبيري معدل واحد*,1
duo zebi,1
dylan il va arriver chez moi je serais encore en pyjama zebi comment j’ai la flemme d’aller me préparer,1
dzeyr kemla ki zebi b alger b wahren b 9santina b annaba nikomo li mahregch,1
e clair yedkoum fi zebi,1
e pa lako tebi imat dobro jutro tako,1
ea de zébi ils nous vendent la tristesse 70 balles chaque année heureusement jai arrêté cette merde,1
éclatée à cause du taff,0
eclater au sol les joueurs play zebi *وصمه* dommage les pc on peut pas s’en mêlée,1
écoute au lieu de parler zebi,1
ecoute zebi tu va reconnaitre direct,1
écoutez s4a bordel il est trop fort,1
écrase moi zebi,1
écris maghrébins alors ya zebi tb9a tfkar réfléchis,1
eft c vendredi le match zebi,1
egyptian ref ofcourse zebi,1
eh arreter de retweeter des trucs bizarres zebi,1
eh dybala tah zebi 12 ou 19 j’sais pas jtidentifie même pas tu vas voir mon tweet je sais déjà *فرح*,1
eh en plus ils galerent face au burkina mais allez vous faire foutre,0
eh enlevez la mouche de la caméra zebi,1
eh i ont été qualifié pr jouer l’euro i se sont dit trql m nn les coco jouez jusqu’au bout zebi,1
eh j’ai replay jsp combien de fois zebi,1
eh j’allais dire un truc mais c’est pcq il est tard zebi,1
eh j’étais hs tt à l’heure là j’ai pu sommeil zebi,1
eh je me suis fait voler un vélo aujourd’hui je suis devenu raciste direct zebi,1
eh jvx trop aller au bled ça me manque trop zebi,1
eh le jet ski c’est du sport en fait j’ai mal partout zebi,1
eh les memory snap ça te nique une journée en 10 secondes zebi laissez moi tranquille,1
eh mais t’aime trop ça voir nos vieilles gueules sur ta tl ça change de fortnite zebi,1
eh nique zebi la,1
eh ptn nik zebi jv redoubler ma spé ça me pete les couilles de réviser aussi tard,1
eh tes ou ya zebi parle nikomok tu ma trop manqué hachount yamek,1
eh tu casse les couilles zebi va faire découvrir invincible à zak *تنهد*,1
eh vas y je fou quoi debout demain jai cours zebi,1
eh vasy et moi jsuis au stage j’aurai préféré attrapé un coup de soleil zebi,1
eh vasy mon daron il aime trop rester sur le canapé jusqu’à des heures pas possible frere dors zebi laisse moi sortir en paix,1
eh vazy la cam bug zebi,1
eh wallah c’est une galère d’avoirs des parents qui dort pas tôt zebi a 3h y crie par ce que le sol est mal fait frr barre toi va dormir,1
elden ring ça fait 5 ans après ds3 zebi enfin,1
elden ring va être incroyable zebi,1
elgrandetoto en boucle ya zebi,1
elisa tu décois la zebi,1
ella que mata es un hijo de puta hija hije puto o pute dejad ya de defender lo indefendible,1
elle cest qui cette pute,1
elle a avalé zebi la mouche,1
elle a dit zebi *مقطبا*,1
enti koul jey t7el fi fomek sous mon commentaire,1
Erfto kifach khrjt mn douche,0
eriksen relève toi zebi,1
eriksen zebi,1
esh comment mon argent il part trop vite on dirait karim quand il sort de l’épicerie zebi,1
esmek rimon rabek fech tahki m3a zebi,1
eso si he de decir que biza por favor en el videoclip los monitores de audio krk te lo vas a cargar hermano los conos tambalean cabronazo,1
espèce de grosse salope ta mère la pute,1
espece de trou de bale va shez orange ou free zebi,1
especially ana,0
espoir champions,0
et راه ديما كنقولو خاص فصل الدين علي الحوا,1
etage donc en plus la chaleur monte zebi,1
ethan c’est un mélange d’anthony lastella et maxence zebi,1
ewa aji ya wjah zeb,1
ewa la daba katd7ak 3lia hahahahah,0
ewi mais tu mparle de concealer aussi zebi,1
ex jai la flemme,0
exactement cest le mot jhelt ya zebi,1
exactement oukhty,0
exo incroyable mais on mexplique pourquoi on voit yixing que 15 secondes zebi,1
explique nous zebi,1
explique zebi,1
expression française assez souvent utilisé pour exprimé la satisfaction du malheur d’un autre,0
eyr means zebi,1
eyy el 3in dyalek a zebi,1
f que vous tombé zebi,1
f3ayl t97bin,1
fach kaykhrej chifour mn l autobus chkoun kaysed lbab mourah,0
facts l9a7ba matwld ghir 9a7ba,1
faite zebi *وجه مع الرموز علي الفم*,1
faites moi monter zebi 2 ans je stream,1
faites pas flop zebi,1
faites rentrer abdulkadir zebi,1
faites sortir youcef atal ya zebi il se fait bouffé que des balles dans ldos du côté droit,1
faites vous des câlins zebi,1
fallait que je prenne le double de karim sur ce match karma zebi,1
fallait venir sur flashback zebi,1
fau jprend a7 et anarchie et jvlivs omg jlai pa cest vrai c cher aussi zebi,1
faudra gerer ca zebi meme moi au final jconnais mal,1
faut acheter un vélo cet été wallah y a ni tram ni bus ni zebi velo short bob tshirt,1
faut allez se faire foutre mtn,1
faut arrêter là zebi,1
faut avoir le coeur accroché zebi,1
faut deja réussir à construire une fusée mdrr,0
faut dormir ya zebi,1
faut enregistrer les snaps des moukis zebi,1
faut gagner zebi,1
faut j’aille dormir moi zebi,1
faut j’y aille aussi zebi,1
faut jme fait un pv zebi,1
faut jme fasse un spa ou jsp 72h par semaine qui charbonne autant ici zebi,1
faut juste que je m’endorme tot zebi,1
faut jvienne zebi,1
faut laisser sa en mm pas en arène zebi,1
faut le pub pour quil perce ça vidéo elle est incroyable zebi,1
faut les bannir de toute discussion les insider teh zebi,1
faut pas le dire zebi,1
faut pas le faire joue zébi,0
faut que ça rentre zebi,1
faut que je continue à dessiner zebi,1
faut que je continue bordel,1
faut que je fasse copain copain avec des gens qui ont des piscines là zebi,1
faut que je m’inscrive au code zebi,1
faut que je me douche encore zebi,1
faut que je reprenne zebi,1
faut que je retourne sur paname demain zebi,1
faut savoir zebi cette appli sans âme,1
faut un pass sanitaire pour aller à la salle de sport c une blague ou quoi zebi j’attend la réouverture depuis une décennie,1
faut vraiment être con pour croire que je l’écoute premier degrés zebi,1
faut vraiment que jarrête découter de la musique zebi,1
faut vraiment que je maigrisse zebi,1
faut vrm être patient pour avoir les cheveux long zebi,1
faute de frappe je me sens con bordel,1
fehmt ta kerri b9iti lia ghir nti,1
fekkertini nssit chapter a zebi h,1
fellow me fb *100*,0
felsafa wla zebi,1
fer9a dl 97ab m9awda 3lihom,1
